order_id,customer_id,channel_id,store_id,billing_address_id,shipping_address_id,status,currency_code,subtotal,tax_amount,shipping_fee,total_amount,order_date_key
1000009662,973,1,,1113.0,1324,CANCELLED,ARS,23940.0,5027.4,900.0,29867.4,20250520
1000009663,642,1,,3263.0,2947,REFUNDED,ARS,25080.0,5266.8,1500.0,31846.8,20240515
1000009664,533,1,,3800.0,1613,FULFILLED,ARS,22800.0,4788.0,900.0,28488.0,20241109
1000009665,591,1,,2091.0,3597,FULFILLED,ARS,24000.0,5040.0,1200.0,30240.0,20250815
1000009666,919,1,,1611.0,3527,FULFILLED,ARS,64980.0,13645.8,900.0,79525.8,20240612
1000009667,578,1,,3648.0,2642,PAID,ARS,21600.0,4536.0,0.0,26136.0,20240630
1000009668,1238,2,3.0,2699.0,3,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0,20241129
1000009669,614,1,,2399.0,1528,PAID,ARS,79740.0,16745.4,1500.0,97985.4,20241226
1000009670,142,2,1.0,1246.0,1,PAID,ARS,59976.0,12594.96,0.0,72570.96,20240919
1000009671,1046,2,4.0,3982.0,4,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0,20250503
1000009672,127,1,,2539.0,2680,FULFILLED,ARS,41400.0,8694.0,0.0,50094.0,20240727
1000009673,1372,1,,3161.0,3100,FULFILLED,ARS,11400.0,2394.0,900.0,14694.0,20240829
1000009674,238,1,,1109.0,3425,FULFILLED,ARS,10800.0,2268.0,1200.0,14268.0,20250722
1000009675,1389,2,4.0,3706.0,4,FULFILLED,ARS,14250.0,2992.5,0.0,17242.5,20250618
1000009676,118,1,,2504.0,3999,CANCELLED,ARS,37044.0,7779.24,900.0,45723.24,20240402
1000009677,1047,2,3.0,1376.0,3,CANCELLED,ARS,57000.0,11970.0,0.0,68970.0,20250123
1000009678,565,1,,4050.0,4008,FULFILLED,ARS,14700.0,3087.0,1500.0,19287.0,20240722
1000009679,499,1,,1214.0,2574,REFUNDED,ARS,27000.0,5670.0,1200.0,33870.0,20250422
1000009680,252,1,,1441.0,2095,FULFILLED,ARS,63900.0,13419.0,1200.0,78519.0,20240712
1000009681,1272,1,,4005.0,1261,FULFILLED,ARS,34200.0,7182.0,1200.0,42582.0,20250729
1000009682,1402,2,3.0,2366.0,3,FULFILLED,ARS,35280.0,7408.8,0.0,42688.8,20241008
1000009683,410,2,4.0,2326.0,4,FULFILLED,ARS,37620.0,7900.2,0.0,45520.2,20241217
1000009684,165,1,,3561.0,2959,FULFILLED,ARS,72000.0,15120.0,900.0,88020.0,20240507
1000009685,1065,2,4.0,3730.0,4,FULFILLED,ARS,31752.0,6667.92,0.0,38419.92,20240503
1000009686,1296,2,2.0,4200.0,2,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0,20240624
1000009687,855,1,,1455.0,1078,FULFILLED,ARS,94020.0,19744.2,1500.0,115264.2,20250117
1000009688,1238,1,,3056.0,3279,PAID,ARS,14700.0,3087.0,1200.0,18987.0,20240723
1000009689,912,1,,2793.0,3108,CANCELLED,ARS,76950.0,16159.5,0.0,93109.5,20250717
1000009690,1104,2,4.0,3938.0,4,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0,20241217
1000009691,659,1,,2175.0,2316,FULFILLED,ARS,45000.0,9450.0,1200.0,55650.0,20250224
1000009692,220,2,3.0,,3,PAID,ARS,23520.0,4939.2,0.0,28459.2,20240430
1000009693,1198,1,,2444.0,3368,CANCELLED,ARS,69000.0,14490.0,1500.0,84990.0,20250830
1000009694,409,2,4.0,1768.0,4,FULFILLED,ARS,36450.0,7654.5,0.0,44104.5,20240120
1000009695,839,1,,1325.0,1814,FULFILLED,ARS,10584.0,2222.64,900.0,13706.64,20240624
1000009696,80,1,,2084.0,2624,FULFILLED,ARS,14250.0,2992.5,900.0,18142.5,20241020
1000009697,1330,1,,3364.0,2025,FULFILLED,ARS,24000.0,5040.0,900.0,29940.0,20240408
1000009698,1104,1,,2521.0,1796,FULFILLED,ARS,11340.0,2381.4,1200.0,14921.4,20240305
1000009699,749,1,,2977.0,3167,PAID,ARS,24696.0,5186.16,900.0,30782.16,20250107
1000009700,719,1,,2152.0,3847,FULFILLED,ARS,19440.0,4082.4,1200.0,24722.4,20250621
1000009701,809,1,,3338.0,2951,FULFILLED,ARS,28770.0,6041.7,900.0,35711.7,20250517
1000009702,1284,1,,1851.0,3415,FULFILLED,ARS,14250.0,2992.5,900.0,18142.5,20250722
1000009703,1354,1,,4017.0,1351,FULFILLED,ARS,34200.0,7182.0,900.0,42282.0,20240914
1000009704,653,1,,,2775,FULFILLED,ARS,19440.0,4082.4,1200.0,24722.4,20241001
1000009705,351,1,,1926.0,3662,FULFILLED,ARS,53400.0,11214.0,900.0,65514.0,20250810
1000009706,199,1,,1217.0,2538,CANCELLED,ARS,64800.0,13608.0,1500.0,79908.0,20250624
1000009707,619,1,,1462.0,2915,PAID,ARS,31500.0,6615.0,1200.0,39315.0,20240510
1000009708,1413,2,1.0,1576.0,1,FULFILLED,ARS,22680.0,4762.8,0.0,27442.8,20240915
1000009709,467,2,4.0,1087.0,4,FULFILLED,ARS,11760.0,2469.6,0.0,14229.6,20240510
1000009710,338,2,4.0,,4,FULFILLED,ARS,23940.0,5027.4,0.0,28967.4,20240902
1000009711,415,2,1.0,3348.0,1,FULFILLED,ARS,35910.0,7541.1,0.0,43451.1,20250608
1000009712,1337,2,2.0,3231.0,2,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0,20240519
1000009713,444,1,,3395.0,1657,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0,20240313
1000009714,812,1,,1420.0,1177,FULFILLED,ARS,44400.0,9324.0,0.0,53724.0,20250906
1000009715,265,1,,2783.0,1728,FULFILLED,ARS,45030.0,9456.3,1200.0,55686.3,20250403
1000009716,748,2,1.0,3939.0,1,CANCELLED,ARS,21600.0,4536.0,0.0,26136.0,20250531
1000009717,945,1,,2236.0,1956,FULFILLED,ARS,13500.0,2835.0,1200.0,17535.0,20240219
1000009718,1347,2,2.0,2047.0,2,FULFILLED,ARS,13230.0,2778.3,0.0,16008.3,20240301
1000009719,744,1,,2894.0,2935,PAID,ARS,32400.0,6804.0,900.0,40104.0,20240326
1000009720,1274,1,,1738.0,3720,PAID,ARS,35343.0,7422.03,900.0,43665.03,20240806
1000009721,758,1,,1593.0,2888,FULFILLED,ARS,15000.0,3150.0,900.0,19050.0,20250201
1000009722,851,1,,3443.0,2258,FULFILLED,ARS,11760.0,2469.6,900.0,15129.6,20240804
1000009723,1026,2,4.0,3017.0,4,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0,20240801
1000009724,1185,1,,3883.0,2225,FULFILLED,ARS,22800.0,4788.0,900.0,28488.0,20241029
1000009725,193,1,,3949.0,1794,FULFILLED,ARS,13500.0,2835.0,900.0,17235.0,20241206
1000009726,1322,1,,2048.0,1122,CANCELLED,ARS,29400.0,6174.0,1200.0,36774.0,20240824
1000009727,1405,1,,1952.0,1682,FULFILLED,ARS,21600.0,4536.0,1200.0,27336.0,20250710
1000009728,757,1,,2936.0,2074,CREATED,ARS,28500.0,5985.0,1500.0,35985.0,20240103
1000009729,1146,2,2.0,3823.0,2,FULFILLED,ARS,57960.0,12171.6,0.0,70131.6,20250922
1000009730,404,2,2.0,3177.0,2,PAID,ARS,23520.0,4939.2,0.0,28459.2,20240630
1000009731,888,1,,2234.0,1035,FULFILLED,ARS,28500.0,5985.0,1200.0,35685.0,20241130
1000009732,841,2,4.0,3074.0,4,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0,20250603
1000009733,159,1,,2370.0,1446,FULFILLED,ARS,37035.0,7777.35,1200.0,46012.35,20250331
1000009734,1376,2,1.0,2043.0,1,FULFILLED,ARS,26460.0,5556.6,0.0,32016.6,20240601
1000009735,1105,2,1.0,3442.0,1,FULFILLED,ARS,67260.0,14124.6,0.0,81384.6,20250506
1000009736,165,2,1.0,2406.0,1,FULFILLED,ARS,10260.0,2154.6,0.0,12414.6,20240226
1000009737,1356,1,,2714.0,3607,FULFILLED,ARS,21600.0,4536.0,900.0,27036.0,20250602
1000009738,692,2,1.0,1037.0,1,FULFILLED,ARS,10260.0,2154.6,0.0,12414.6,20240905
1000009739,661,1,,1301.0,3632,PAID,ARS,21600.0,4536.0,0.0,26136.0,20240823
1000009740,1170,2,2.0,2212.0,2,FULFILLED,ARS,21168.0,4445.28,0.0,25613.28,20240916
1000009741,195,2,2.0,2269.0,2,PAID,ARS,71100.0,14931.0,0.0,86031.0,20240529
1000009742,430,1,,1188.0,1762,PAID,ARS,68868.0,14462.28,1500.0,84830.28,20250919
1000009743,1087,2,4.0,1741.0,4,FULFILLED,ARS,28350.0,5953.5,0.0,34303.5,20250129
1000009744,759,2,2.0,2941.0,2,FULFILLED,ARS,11970.0,2513.7,0.0,14483.7,20250327
1000009745,1419,1,,2492.0,1813,FULFILLED,ARS,45000.0,9450.0,1200.0,55650.0,20240120
1000009746,423,1,,,3213,FULFILLED,ARS,12000.0,2520.0,900.0,15420.0,20240112
1000009747,1181,1,,,3326,FULFILLED,ARS,36000.0,7560.0,900.0,44460.0,20240720
1000009748,1457,1,,,2007,PAID,ARS,10800.0,2268.0,900.0,13968.0,20240616
1000009749,647,2,1.0,3569.0,1,FULFILLED,ARS,23940.0,5027.4,0.0,28967.4,20240730
1000009750,1451,1,,3865.0,1528,FULFILLED,ARS,14250.0,2992.5,1200.0,18442.5,20250519
1000009751,809,2,1.0,2454.0,1,PAID,ARS,25260.0,5304.6,0.0,30564.6,20241111
1000009752,978,2,1.0,1848.0,1,CANCELLED,ARS,24696.0,5186.16,0.0,29882.16,20240625
1000009753,1199,1,,1278.0,3380,PAID,ARS,28350.0,5953.5,1200.0,35503.5,20250420
1000009754,1053,1,,3525.0,1295,PAID,ARS,11760.0,2469.6,1500.0,15729.6,20240430
1000009755,1348,2,3.0,3024.0,3,FULFILLED,ARS,47250.0,9922.5,0.0,57172.5,20240223
1000009756,717,2,3.0,2631.0,3,FULFILLED,ARS,14250.0,2992.5,0.0,17242.5,20250318
1000009757,88,1,,4082.0,2373,FULFILLED,ARS,32400.0,6804.0,1200.0,40404.0,20240101
1000009758,938,2,4.0,4119.0,4,FULFILLED,ARS,57372.0,12048.12,0.0,69420.12,20241030
1000009759,1148,2,4.0,2959.0,4,FULFILLED,ARS,37800.0,7938.0,0.0,45738.0,20240907
1000009760,63,2,2.0,1249.0,2,FULFILLED,ARS,45900.0,9639.0,0.0,55539.0,20241122
1000009761,835,1,,3836.0,3481,FULFILLED,ARS,46080.0,9676.8,1500.0,57256.8,20250607
1000009762,921,1,,1115.0,1966,FULFILLED,ARS,62790.0,13185.9,900.0,76875.9,20241118
1000009763,658,1,,,2128,PAID,ARS,25200.0,5292.0,900.0,31392.0,20240305
1000009764,901,2,3.0,2272.0,3,FULFILLED,ARS,58080.0,12196.8,0.0,70276.8,20240514
1000009765,1193,1,,1107.0,2830,FULFILLED,ARS,31350.0,6583.5,1500.0,39433.5,20250404
1000009766,324,2,4.0,1089.0,4,FULFILLED,ARS,50610.0,10628.1,0.0,61238.1,20250123
1000009767,17,1,,1414.0,2210,FULFILLED,ARS,11760.0,2469.6,1200.0,15429.6,20240831
1000009768,239,1,,1233.0,1120,FULFILLED,ARS,40500.0,8505.0,1200.0,50205.0,20241129
1000009769,490,1,,3621.0,3049,PAID,ARS,28200.0,5922.0,0.0,34122.0,20240427
1000009770,1265,1,,1267.0,1804,FULFILLED,ARS,21600.0,4536.0,1200.0,27336.0,20241024
1000009771,509,2,3.0,3018.0,3,FULFILLED,ARS,23940.0,5027.4,0.0,28967.4,20250221
1000009772,1037,1,,3468.0,1279,FULFILLED,ARS,14250.0,2992.5,0.0,17242.5,20241206
1000009773,547,1,,3340.0,1982,FULFILLED,ARS,25050.0,5260.5,1200.0,31510.5,20240401
1000009774,634,2,1.0,3314.0,1,FULFILLED,ARS,10584.0,2222.64,0.0,12806.64,20240820
1000009775,1422,1,,3491.0,2117,FULFILLED,ARS,34200.0,7182.0,900.0,42282.0,20250105
1000009776,70,1,,1813.0,3834,FULFILLED,ARS,34200.0,7182.0,1500.0,42882.0,20240605
1000009777,729,2,2.0,1056.0,2,FULFILLED,ARS,69825.0,14663.25,0.0,84488.25,20240409
1000009778,890,1,,2203.0,1344,PAID,ARS,34200.0,7182.0,1200.0,42582.0,20250907
1000009779,955,1,,1282.0,2997,FULFILLED,ARS,36000.0,7560.0,900.0,44460.0,20240909
1000009780,1004,2,3.0,2902.0,3,FULFILLED,ARS,42750.0,8977.5,0.0,51727.5,20241119
1000009781,727,1,,3896.0,2146,FULFILLED,ARS,114030.0,23946.3,900.0,138876.3,20240222
1000009782,1231,1,,2591.0,2467,FULFILLED,ARS,45000.0,9450.0,900.0,55350.0,20240626
1000009783,861,1,,1642.0,2662,FULFILLED,ARS,45600.0,9576.0,1200.0,56376.0,20240805
1000009784,665,1,,3828.0,2791,CANCELLED,ARS,24000.0,5040.0,900.0,29940.0,20250815
1000009785,893,2,3.0,3013.0,3,CANCELLED,ARS,40800.0,8568.0,0.0,49368.0,20241102
1000009786,501,1,,1237.0,2242,CANCELLED,ARS,13500.0,2835.0,900.0,17235.0,20240817
1000009787,205,1,,3808.0,2767,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0,20240128
1000009788,1213,1,,2540.0,3016,FULFILLED,ARS,24000.0,5040.0,1500.0,30540.0,20250201
1000009789,572,2,2.0,3970.0,2,PAID,ARS,38760.0,8139.6,0.0,46899.6,20250917
1000009790,215,1,,,3377,FULFILLED,ARS,51300.0,10773.0,1200.0,63273.0,20240121
1000009791,968,1,,,1212,FULFILLED,ARS,30000.0,6300.0,1500.0,37800.0,20240401
1000009792,1489,2,2.0,,2,CANCELLED,ARS,12000.0,2520.0,0.0,14520.0,20250809
1000009793,1413,1,,1078.0,2829,PAID,ARS,13230.0,2778.3,1500.0,17508.3,20250615
1000009794,1124,1,,2538.0,2792,FULFILLED,ARS,59925.0,12584.25,1200.0,73709.25,20240212
1000009795,830,1,,1850.0,3297,FULFILLED,ARS,11760.0,2469.6,900.0,15129.6,20240927
1000009796,210,2,1.0,2408.0,1,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0,20240906
1000009797,427,1,,3979.0,1209,FULFILLED,ARS,38400.0,8064.0,1500.0,47964.0,20240917
1000009798,31,2,4.0,3157.0,4,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0,20240602
1000009799,280,2,1.0,1584.0,1,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0,20240921
1000009800,867,2,3.0,1611.0,3,REFUNDED,ARS,28500.0,5985.0,0.0,34485.0,20241023
1000009801,176,1,,2458.0,2352,FULFILLED,ARS,25080.0,5266.8,900.0,31246.8,20250528
1000009802,761,2,3.0,3789.0,3,FULFILLED,ARS,85500.0,17955.0,0.0,103455.0,20240520
1000009803,897,2,2.0,,2,CREATED,ARS,36000.0,7560.0,0.0,43560.0,20240831
1000009804,1315,1,,2859.0,1694,FULFILLED,ARS,66600.0,13986.0,0.0,80586.0,20240901
1000009805,606,1,,1873.0,2806,FULFILLED,ARS,60900.0,12789.0,900.0,74589.0,20240610
1000009806,1444,1,,3670.0,3429,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0,20250313
1000009807,1320,2,3.0,1630.0,3,PAID,ARS,32400.0,6804.0,0.0,39204.0,20241110
1000009808,348,1,,3257.0,1843,FULFILLED,ARS,30780.0,6463.8,900.0,38143.8,20240309
1000009809,1226,2,2.0,1136.0,2,PAID,ARS,30000.0,6300.0,0.0,36300.0,20240806
1000009810,1489,1,,3226.0,1723,FULFILLED,ARS,11400.0,2394.0,900.0,14694.0,20240529
1000009811,293,2,4.0,3293.0,4,FULFILLED,ARS,11400.0,2394.0,0.0,13794.0,20250131
1000009812,232,2,4.0,,4,FULFILLED,ARS,16500.0,3465.0,0.0,19965.0,20240323
1000009813,553,2,2.0,1662.0,2,REFUNDED,ARS,10260.0,2154.6,0.0,12414.6,20240910
1000009814,434,1,,2343.0,1080,FULFILLED,ARS,62400.0,13104.0,1500.0,77004.0,20250108
1000009815,184,2,4.0,1022.0,4,FULFILLED,ARS,70200.0,14742.0,0.0,84942.0,20240211
1000009816,1384,1,,,3356,PAID,ARS,11970.0,2513.7,1200.0,15683.7,20240625
1000009817,428,2,2.0,1936.0,2,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0,20241008
1000009818,1174,1,,1252.0,2437,FULFILLED,ARS,32400.0,6804.0,1200.0,40404.0,20240925
1000009819,1383,2,4.0,1542.0,4,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0,20250829
1000009820,315,2,3.0,2746.0,3,FULFILLED,ARS,11400.0,2394.0,0.0,13794.0,20240428
1000009821,1468,1,,1388.0,2379,CANCELLED,ARS,44550.0,9355.5,0.0,53905.5,20240419
1000009822,725,2,2.0,2581.0,2,CREATED,ARS,50490.0,10602.9,0.0,61092.9,20250226
1000009823,893,1,,,4149,PAID,ARS,30000.0,6300.0,1200.0,37500.0,20240706
1000009824,945,1,,,3262,FULFILLED,ARS,37620.0,7900.2,1200.0,46720.2,20240718
1000009825,1029,1,,,1872,REFUNDED,ARS,54562.5,11458.12,1200.0,67220.62,20240614
1000009826,897,2,1.0,,1,FULFILLED,ARS,10260.0,2154.6,0.0,12414.6,20240527
1000009827,459,1,,3867.0,2833,FULFILLED,ARS,54360.0,11415.6,1200.0,66975.6,20241003
1000009828,1409,1,,2777.0,2372,FULFILLED,ARS,24696.0,5186.16,1500.0,31382.16,20240205
1000009829,1062,1,,1573.0,1088,REFUNDED,ARS,13500.0,2835.0,900.0,17235.0,20250429
1000009830,632,2,3.0,1031.0,3,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0,20250609
1000009831,644,2,2.0,2477.0,2,FULFILLED,ARS,57000.0,11970.0,0.0,68970.0,20240105
1000009832,150,2,4.0,1871.0,4,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2,20240609
1000009833,769,1,,2083.0,1920,FULFILLED,ARS,14175.0,2976.75,900.0,18051.75,20241030
1000009834,415,2,3.0,1905.0,3,REFUNDED,ARS,86790.0,18225.9,0.0,105015.9,20240131
1000009835,1003,2,1.0,3115.0,1,FULFILLED,ARS,42750.0,8977.5,0.0,51727.5,20250430
1000009836,1420,2,1.0,,1,REFUNDED,ARS,28500.0,5985.0,0.0,34485.0,20240514
1000009837,609,1,,1941.0,3920,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0,20240909
1000009838,434,2,4.0,1508.0,4,FULFILLED,ARS,25500.0,5355.0,0.0,30855.0,20250327
1000009839,203,1,,1037.0,3980,FULFILLED,ARS,60930.0,12795.3,0.0,73725.3,20240426
1000009840,871,2,2.0,2334.0,2,CANCELLED,ARS,22800.0,4788.0,0.0,27588.0,20250331
1000009841,895,1,,1910.0,3570,FULFILLED,ARS,10800.0,2268.0,900.0,13968.0,20250201
1000009842,1427,2,4.0,1178.0,4,FULFILLED,ARS,16170.0,3395.7,0.0,19565.7,20240210
1000009843,318,1,,1913.0,2473,FULFILLED,ARS,79308.0,16654.68,900.0,96862.68,20241008
1000009844,143,1,,1714.0,3825,FULFILLED,ARS,58080.0,12196.8,1200.0,71476.8,20250316
1000009845,824,2,3.0,1249.0,3,CANCELLED,ARS,48825.0,10253.25,0.0,59078.25,20240718
1000009846,828,1,,3005.0,3541,FULFILLED,ARS,13230.0,2778.3,1500.0,17508.3,20241103
1000009847,534,1,,1272.0,2247,PAID,ARS,24000.0,5040.0,900.0,29940.0,20240813
1000009848,958,1,,1782.0,1853,FULFILLED,ARS,16170.0,3395.7,900.0,20465.7,20240523
1000009849,541,2,4.0,1620.0,4,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0,20240917
1000009850,884,2,4.0,2385.0,4,CREATED,ARS,49200.0,10332.0,0.0,59532.0,20250411
1000009851,1020,2,4.0,,4,FULFILLED,ARS,79200.0,16632.0,0.0,95832.0,20250715
1000009852,603,1,,2624.0,1091,FULFILLED,ARS,52248.0,10972.08,900.0,64120.08,20240614
1000009853,1325,1,,2195.0,1576,FULFILLED,ARS,16500.0,3465.0,0.0,19965.0,20240421
1000009854,1287,1,,1172.0,4151,FULFILLED,ARS,20520.0,4309.2,900.0,25729.2,20240102
1000009855,1246,1,,1159.0,2163,PAID,ARS,22800.0,4788.0,1200.0,28788.0,20241206
1000009856,918,1,,1040.0,2005,FULFILLED,ARS,25200.0,5292.0,900.0,31392.0,20241118
1000009857,137,2,3.0,1864.0,3,FULFILLED,ARS,64500.0,13545.0,0.0,78045.0,20250505
1000009858,1029,1,,2012.0,4063,PAID,ARS,70200.0,14742.0,900.0,85842.0,20250426
1000009859,233,2,4.0,3983.0,4,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0,20250605
1000009860,1379,1,,3047.0,1944,FULFILLED,ARS,75750.0,15907.5,0.0,91657.5,20250102
1000009861,218,2,4.0,2752.0,4,FULFILLED,ARS,75780.0,15913.8,0.0,91693.8,20250521
1000009862,1027,1,,4008.0,2571,FULFILLED,ARS,71244.0,14961.24,1200.0,87405.24,20250727
1000009863,1372,2,1.0,3327.0,1,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0,20241122
1000009864,1214,1,,3964.0,3108,FULFILLED,ARS,28200.0,5922.0,1200.0,35322.0,20240203
1000009865,1405,2,4.0,1119.0,4,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0,20240715
1000009866,1218,2,2.0,1556.0,2,REFUNDED,ARS,21600.0,4536.0,0.0,26136.0,20240507
1000009867,788,1,,2099.0,2725,PAID,ARS,49200.0,10332.0,900.0,60432.0,20250703
1000009868,1274,2,2.0,2088.0,2,REFUNDED,ARS,29160.0,6123.6,0.0,35283.6,20240601
1000009869,553,1,,4178.0,3509,FULFILLED,ARS,45000.0,9450.0,900.0,55350.0,20241112
1000009870,1075,2,4.0,4105.0,4,CANCELLED,ARS,10260.0,2154.6,0.0,12414.6,20250916
1000009871,538,1,,2898.0,3301,FULFILLED,ARS,59520.0,12499.2,900.0,72919.2,20250507
1000009872,160,1,,2268.0,2306,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0,20250303
1000009873,908,1,,2221.0,3177,REFUNDED,ARS,21600.0,4536.0,1500.0,27636.0,20240429
1000009874,750,1,,,2132,FULFILLED,ARS,28500.0,5985.0,1200.0,35685.0,20250611
1000009875,486,1,,2361.0,3432,FULFILLED,ARS,35640.0,7484.4,1200.0,44324.4,20240913
1000009876,171,2,2.0,2083.0,2,FULFILLED,ARS,58800.0,12348.0,0.0,71148.0,20250708
1000009877,22,1,,,2781,PAID,ARS,25500.0,5355.0,1200.0,32055.0,20240715
1000009878,610,1,,,1535,FULFILLED,ARS,28500.0,5985.0,900.0,35385.0,20250318
1000009879,1465,1,,2729.0,3093,FULFILLED,ARS,35280.0,7408.8,900.0,43588.8,20240611
1000009880,1288,2,4.0,1739.0,4,FULFILLED,ARS,52920.0,11113.2,0.0,64033.2,20240309
1000009881,613,1,,2088.0,1765,CANCELLED,ARS,27000.0,5670.0,900.0,33570.0,20250601
1000009882,342,2,2.0,2600.0,2,FULFILLED,ARS,12600.0,2646.0,0.0,15246.0,20250624
1000009883,743,2,2.0,1772.0,2,FULFILLED,ARS,55935.0,11746.35,0.0,67681.35,20240615
1000009884,14,2,2.0,3784.0,2,FULFILLED,ARS,14175.0,2976.75,0.0,17151.75,20250401
1000009885,1047,2,4.0,3106.0,4,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0,20240315
1000009886,1464,1,,3874.0,3421,FULFILLED,ARS,36450.0,7654.5,0.0,44104.5,20250313
1000009887,1263,1,,3671.0,1842,FULFILLED,ARS,24300.0,5103.0,1200.0,30603.0,20240421
1000009888,1384,1,,,4147,CREATED,ARS,14250.0,2992.5,0.0,17242.5,20250504
1000009889,564,1,,2747.0,1647,PAID,ARS,22800.0,4788.0,1200.0,28788.0,20250322
1000009890,1405,1,,3603.0,3732,FULFILLED,ARS,29400.0,6174.0,1200.0,36774.0,20241204
1000009891,188,1,,,1409,PAID,ARS,39720.0,8341.2,1200.0,49261.2,20250211
1000009892,1496,2,3.0,3757.0,3,FULFILLED,ARS,39690.0,8334.9,0.0,48024.9,20241024
1000009893,1360,2,1.0,2652.0,1,FULFILLED,ARS,53352.0,11203.92,0.0,64555.92,20241006
1000009894,622,2,4.0,1298.0,4,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0,20240119
1000009895,386,1,,3822.0,1481,FULFILLED,ARS,26460.0,5556.6,0.0,32016.6,20240826
1000009896,214,2,3.0,3197.0,3,FULFILLED,ARS,84450.0,17734.5,0.0,102184.5,20250201
1000009897,895,1,,3485.0,2442,FULFILLED,ARS,10800.0,2268.0,900.0,13968.0,20240125
1000009898,837,2,3.0,2676.0,3,CANCELLED,ARS,34200.0,7182.0,0.0,41382.0,20250516
1000009899,829,2,1.0,3469.0,1,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2,20250912
1000009900,1037,1,,2544.0,4127,PAID,ARS,55080.0,11566.8,1200.0,67846.8,20250521
1000009901,1059,2,1.0,1034.0,1,PAID,ARS,32400.0,6804.0,0.0,39204.0,20250316
1000009902,66,1,,,1252,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0,20250214
1000009903,939,2,2.0,3741.0,2,PAID,ARS,10584.0,2222.64,0.0,12806.64,20240606
1000009904,489,2,3.0,,3,REFUNDED,ARS,69660.0,14628.6,0.0,84288.6,20250514
1000009905,1208,2,1.0,3313.0,1,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0,20240115
1000009906,1172,2,4.0,2575.0,4,PAID,ARS,15675.0,3291.75,0.0,18966.75,20250627
1000009907,75,2,4.0,1323.0,4,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0,20240117
1000009908,573,2,4.0,,4,FULFILLED,ARS,11400.0,2394.0,0.0,13794.0,20250725
1000009909,612,1,,1675.0,3712,FULFILLED,ARS,44887.5,9426.38,1500.0,55813.88,20240920
1000009910,1184,2,4.0,2222.0,4,FULFILLED,ARS,20520.0,4309.2,0.0,24829.2,20241027
1000009911,119,2,4.0,,4,FULFILLED,ARS,27000.0,5670.0,0.0,32670.0,20241221
1000009912,21,2,4.0,3745.0,4,FULFILLED,ARS,64800.0,13608.0,0.0,78408.0,20240528
1000009913,1179,2,2.0,,2,REFUNDED,ARS,36000.0,7560.0,0.0,43560.0,20241108
1000009914,1259,1,,2347.0,3449,FULFILLED,ARS,44887.5,9426.38,1200.0,55513.88,20240809
1000009915,234,2,3.0,4037.0,3,FULFILLED,ARS,45600.0,9576.0,0.0,55176.0,20240904
1000009916,354,1,,1124.0,2653,FULFILLED,ARS,37410.0,7856.1,1500.0,46766.1,20250728
1000009917,1395,1,,1727.0,1284,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0,20240130
1000009918,368,2,1.0,1188.0,1,CREATED,ARS,23520.0,4939.2,0.0,28459.2,20240127
1000009919,1436,1,,3710.0,1845,FULFILLED,ARS,27000.0,5670.0,0.0,32670.0,20250420
1000009920,224,2,2.0,3419.0,2,FULFILLED,ARS,27450.0,5764.5,0.0,33214.5,20240407
1000009921,447,2,1.0,2206.0,1,PAID,ARS,29400.0,6174.0,0.0,35574.0,20250116
1000009922,1116,1,,2247.0,2542,CANCELLED,ARS,34200.0,7182.0,1500.0,42882.0,20241112
1000009923,2,1,,4197.0,3863,FULFILLED,ARS,15000.0,3150.0,0.0,18150.0,20250802
1000009924,1070,2,4.0,3001.0,4,FULFILLED,ARS,45000.0,9450.0,0.0,54450.0,20250512
1000009925,540,1,,3137.0,2124,FULFILLED,ARS,75750.0,15907.5,1200.0,92857.5,20240128
